Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Float shares outstanding
NUVR,"Nuvera Communications, Inc.",8.71,USD,-0.7690116775847223,200,0.07197351374694112,44717811.79379095,USD,,-1.3398,USD,-175.30773986847282,6.37995,Communications,,4591258.85568
BKOR,"Oak Ridge Financial Services, Inc.",16.8999,USD,1.3183453237410019,100,0.03449584325088827,44682406.51077337,USD,7.933108012955921,2.1303,USD,,2.51799,Finance,,2588585.687
INTE,Integral Acquisition Corporation 1,10.965,USD,0.13698630136986822,201,0.08293447763657369,44664194,USD,48.64685004436557,0.2254,USD,1032.6633165829146,0,Finance,,1248340.522906
MVLY,Mission Valley Bancorp,13.75,USD,0,256,0.046553918894344425,44630727,USD,6.197881451431146,2.2185,USD,,0,Finance,,3057327.14931
BCOW,"1895 Bancorp of Wisconsin, Inc.",7.4301,USD,-4.127741935483866,3167,0.4799284729273061,44597950.00254194,USD,,-1.2093,USD,,0,Finance,,5138267.14296
ABLV,Able View Global Inc.,1.06,USD,-5.357142857142862,1111,0.09938899474875429,44391100,USD,,,,,0,Retail Trade,,5326496.7163700005
CNRD,"Conrad Industries, Inc.",8.65,USD,0,1000,0.43961841121906187,44227447,USD,,-4.0782,USD,8.490777722927795,0,Industrial Services,,2913980.508
KACLU,Kairous Acquisition Corp. Limited,12.1,USD,-10.237388724035613,403,0.19604981513913214,44133193,USD,,,,,0,Finance,,4435959
ATGL,Alpha Technology Group Limited,2.8844,USD,-2.3329834422510474,394,0.020936176544043023,44023154.755832456,USD,,-30.3616,USD,,0,Technology Services,,4277498.774999999
CIZN,Citizens Holding Co.,7.75,USD,-0.6410256410256387,517,0.1058580233010504,43586400.41666667,USD,12.126427789078392,0.6391,USD,,8.20513,Finance,,4637147.33005
DUET,DUET Acquisition Corp.,11.12,USD,0,1301,0.18762889571525404,43544097,USD,171.07692307692307,0.065,USD,496.3302752293578,0,Finance,,1759586
OPHC,"OptimumBank Holdings, Inc.",4.5,USD,0,4975,0.3293524170164312,43356694.00000001,USD,4.416094210009814,1.019,USD,,0,Finance,Neutral,7698885.982580001
CTUY,Century Next Financial Corp,33.775,USD,-0.6617647058823571,155,0.30232104544568006,43145202,USD,7.262191450933172,4.6508,USD,,1.24352,Finance,,1209330.2067
AVNI,"Arvana, Inc.",0.4,USD,-11.111111111111107,5930,2.3114402650555372,43135718,USD,,-0.0048,USD,-14.285714285714283,0,Finance,,2151388.0499999896
TCBS,"Texas Community Bancshares, Inc.",13.51,USD,-7.243391692413318,5830,1.4543005388146077,43068270.67284586,USD,,-0.8082,USD,,0.892551,Finance,,2238028.83884
SOND,Sonder Holdings Inc.,3.89,USD,1.3020833333333404,20501,0.3944419111606224,43041830.90104167,USD,,-20.7745,USD,-41.79578185789366,0,Consumer Services,,8819683.4347
CASI,"CASI Pharmaceuticals, Inc.",3.21,USD,-1.5337423312883383,1153,0.06422968938009715,43018413.25766871,USD,,,,,0,Health Technology,Strong buy,7754036.638599999
CPTN,"Cepton, Inc.",2.7,USD,-1.4598540145985412,173,0.017535857280421664,42986475.32846715,USD,,-2.5698,USD,13.791136904961595,0,Electronic Technology,Neutral,6026665.6442
YOTAU,Yotta Acquisition Corporation,10.9,USD,-0.909090909090906,2001,3.687799483966089,42840906,USD,,,,,0,Finance,,7303594
CDTG,CDT Environmental Technology Investment Holdings Limited,3.99,USD,0.251256281407041,607,0.13879044243740712,42693000,USD,41.1764705882353,0.0969,USD,,0,Producer Manufacturing,,3293256.7
DXR,Daxor Corporation,9,USD,1.6949152542372923,145,0.09234492421347598,42614883.050847456,USD,918.3673469387755,0.0098,USD,-99.16687919748364,0,Miscellaneous,Strong buy,2001574.9727999999
CFOK,Community First Bancorporation,7.75,USD,0,4800,1.2357757067092323,42583240.99999999,USD,10.935515733032313,0.7087,USD,,0,Finance,,5357470.02901
NAII,"Natural Alternatives International, Inc.",6.855,USD,1.7062314540059378,785,0.28919834954317714,42506955.91691395,USD,,-0.5646,USD,-194.65213746856662,0,Health Technology,,4901260.66105
AONC,AMERICAN ONCOLOGY NETWORK INC,1.27,USD,-3.7878787878787907,42803,,42313301.00757576,USD,,-2.7616,USD,-1638.4958217270196,0,Health Services,,5179442.68305
LSF,"Laird Superfood, Inc.",4.4,USD,11.392405063291143,201208,0.3872537754779565,42290792.708860755,USD,,-0.755,USD,77.14060796899601,0,Consumer Non-Durables,Strong buy,7682436.64122
CCLDP,"CareCloud, Inc. - 11% Series A Cumulative Redeemable Perpetual Preferred Stock",11.5,USD,-1.4567266495287055,2362,0.06061897050407164,42155802,USD,,-3.805,USD,-404.173843911488,0,Technology Services,,8255364.955199999
CCLDO,"CareCloud, Inc. - 8.75% Series B Cumulative Redeemable Perpetual Preferred Stock",13.05,USD,0.3846153846153901,2936,0.27669660443506205,42155802,USD,,-3.805,USD,-404.173843911488,0,Technology Services,,8255364.955199999
LEAT,Leatt Corp.,6.78,USD,-3.1428571428571397,2215,0.663869324142065,42140682.23142857,USD,,-0.1685,USD,-115.72708605562816,0,Consumer Durables,,3520114.4439999997
DMYY,"dMY Squared Technology Group, Inc.",10.72,USD,0,3000,1.7340038148083927,42004600.00000001,USD,58.73972602739727,0.1825,USD,,0,Finance,,2338586
DECA,Denali Capital Acquisition Corp.,5.89,USD,-3.9151712887438865,8433,0.29927921725335993,41879821.696574226,USD,30.407847186370674,0.1937,USD,,0,Finance,,4282810.323734
EQFN,Equitable Financial Corp.,12.57,USD,-0.23809523809523303,4880,1.751740972072654,41707260.99564356,USD,15.225290697674419,0.8256,USD,,0,Finance,,3280274.34
LINK,"Interlink Electronics, Inc.",4.21,USD,-4.59139736209945,888,0.05470540400680121,41512149.00000001,USD,,-0.1167,USD,-223.1012658227848,0,Electronic Technology,Strong buy,1640065.4817299999
RWCB,Redwood Capital Bancorp (CA),21.795,USD,1.9410664172123608,1207,1.3047238136417685,41497681,USD,6.448224852071006,3.38,USD,,1.46823,Finance,,1735471.2480000001
TMAK,"Touchmark Bancshares, Inc.",9.25,USD,-0.0010810693938418715,1100,0.5375555881346821,41401992.4882629,USD,,,,,0,Finance,,3150807.24139
MSVB,"Mid-Southern Bancorp, Inc.",14.35,USD,0,400,0.17722640673460346,41400312,USD,36.412078152753104,0.3941,USD,,1.67247,Finance,,2386657.1678669997
CPBI,"Central Plains Bancshares, Inc.",10.0201,USD,-0.915680283208252,1187,0.5219188321681396,41391199.99999999,USD,,,,,0,Finance,,3501394.45682
DTST,Data Storage Corporation,5.92,USD,-2.1487603305785106,59623,0.46589313439973373,41349578.60495868,USD,62.1196222455404,0.0953,USD,,0,Technology Services,Strong buy,4068898.58366
BMTX,"BM Technologies, Inc.",3.43,USD,0.5865102639296192,11012,0.10237083490983057,41340281.20234604,USD,,-1.0057,USD,-19.172887782912674,0,Technology Services,Buy,8563890.5618
CETU,Cetus Capital Acquisition Corp.,10.76,USD,1.0328638497652527,101,0.010825178722628911,41327088.826291084,USD,186.159169550173,0.0578,USD,,0,Finance,,1707024.515196
PNPFF,Pinetree Capital Ltd.,4.4,USD,6.280193236714993,2943,2.0778028805422197,41302799.25549916,USD,3.2102355383376033,1.37061594,USD,430.9901724183217,0,Finance,,5305194.467999999
CBWA,Commencement Bancorp Inc,9.95,USD,2.051282051282044,2691,0.4481116365816293,41294322,USD,,,,,2.01005,Finance,,3875620.69192
COE,51Talk Online Education Group,7.5,USD,1.3513513513513467,3383,0.836051799130091,41281852,USD,,-2.6442,USD,33.348457350272234,0,Technology Services,,3333022.069898
MXE,"Mexico Equity and Income Fund, Inc. (The)",9.3,USD,-0.852878464818764,1569,0.04776575600192402,41274000,USD,4.914913856886164,1.8922,USD,-28.0477602859533,3.21109,Miscellaneous,,4387612.198770001
UG,"United-Guardian, Inc.",8.94,USD,1.360544217687066,1140,0.21867147488155295,41070356.95918368,USD,14.932353432436946,0.5987,USD,13.929590865842064,3.96825,Process Industries,,2922321.498
QOMOU,Qomolangma Acquisition Corp.,11.45,USD,-0.6938421509106685,1120,0.15024481856596686,40941000,USD,,,,,0,Finance,,3575635
NHIQ,"NantHealth, Inc.",1.49,USD,29.565217391304355,2348,0.5227652231993766,40932237,USD,,-8.1884,USD,-7.201864289174287,0,Technology Services,,2029442.2875000003
BCTF,"Bancorp 34, Inc.",9,USD,0,1000,0.058091238098557596,40823217.99999999,USD,,-1.2467,USD,,0.777778,Finance,,2850392.8064
HFBK,Harford Bank of Aberdeen,32.95,USD,2.968750000000009,100,0.07733353955610549,40722051,USD,7.563237386953129,4.3566,USD,,2.70106,Finance,,1154450.8844
GWSO,"Global Warming Solutions, Inc.",2.5,USD,18.48341232227489,94003,7.711737874909759,40645835.308056876,USD,,-0.0583,USD,-7.763401109057293,0,Industrial Services,,6509010.404999999
YYGH,YY Group Holding Limited,1.0299,USD,-10.443478260869556,184946,0.717055075053,40603762.721739136,USD,,,,,0,Commercial Services,,7068381.975000001
HLFN,Home Loan Financial Corp.,28.9,USD,-0.34482758620690146,125,0.35826884494124395,40566004.11594202,USD,,,,,3.68286,Finance,,1400500.51314
PPSI,"Pioneer Power Solutions, Inc.",4.07,USD,-4.00943396226415,24790,0.19215475317532046,40415188.31132076,USD,376.85185185185185,0.0108,USD,,0,Producer Manufacturing,Strong buy,7576039.24886
PVBK,Pacific Valley Bancorp,9.25,USD,-1.3859275053304987,2313,1.1032147286082226,40258878.00000001,USD,,,,,0,Finance,,1129385.27421
TSBA,Touchstone Bankshares Inc.,12.09,USD,-0.0826446280991718,297,0.16887473702166372,40226903,USD,18.758727695888286,0.6445,USD,,2.64682,Finance,,2724241.97853
CTRM,Castor Maritime Inc.,4.16,USD,-2.1199501188207246,14276,0.28239054794764407,40195519.164254956,USD,1.7659294477225453,2.3557,USD,-79.63025413542935,0,Transportation,,9651142.65206
LSFG,"Lifestore Financial Group, Inc.",38.2,USD,0,250,0.6566850538481744,40148200.000000015,USD,7.993136783076313,4.7791,USD,,1.42857,Finance,,1032877.6070000001
CCLD,"CareCloud, Inc.",2.4895,USD,-4.799235181644365,170143,0.5540583226142599,40132645.91931166,USD,,-3.805,USD,-404.173843911488,0,Technology Services,Strong buy,8255364.955199999
MLEC,Moolec Science SA,1.065,USD,0.4716981132075371,17631,0.4771260401867262,40005412.83962264,USD,,-0.172,USD,-2587.5,0,Commercial Services,Strong buy,6498236.8896
NOVV,Nova Vision Acquisition Corp.,12.05,USD,0.41666666666667257,100,0.006676325083620972,39985480.296,USD,504.18410041841,0.0239,USD,-44.675925925925924,0,Finance,,1435150.179312
NCTY,The9 Limited - American Depository Shares,8.9,USD,4.460093896713625,12498,0.25542716299678314,39908427,USD,,-9.3813,USD,74.34048035185322,0,Technology Services,,4442539.21179833
STBI,"Sturgis Bancorp, Inc.",16.32,USD,1.3664596273291854,384,0.4462003253544039,39886079.00000001,USD,13.794269292536557,1.1831,USD,,4.16667,Finance,,2441771.0719999997
OTAC,OceanTech Acquisitions I Corp.,11.38,USD,-0.1754385964912243,1100,1.1318036835065337,39801265.24575514,USD,,-0.7736,USD,-86.9050495288717,0,Finance,,3497480
KEWL,"Keweenaw Land Association, Ltd.",30.57,USD,-0.4558775643113011,2,0.006224712107065048,39527008.00911755,USD,214.07563025210084,0.1428,USD,-96.63873458243103,0,Non-Energy Minerals,,1254908.22
XBP,"XBP Europe Holdings, Inc.",1.31,USD,-1.5037593984962419,9488,0.10896779202403538,39517593.95488722,USD,,-2.6909,USD,-2061.2973760932946,0,Technology Services,,8352419.9341
QOMO,Qomolangma Acquisition Corp.,11.05,USD,0.454545454545461,498,0.5132962275819418,39510781.81818182,USD,726.9736842105264,0.0152,USD,,0,Finance,,1988013.728015
LDTC,LeddarTech Holdings Inc.,1.08,USD,-7.684417471578757,7163,0.3789826777985884,39399852.12411317,USD,,-0.1194,USD,-357.8833693304536,0,Technology Services,Buy,8502596.113
CGA,"China Green Agriculture, Inc.",2.66,USD,4.3137254901960915,554,0.09481268504732077,39350810.14117647,USD,,-2.0007,USD,-44.32982253643053,0,Process Industries,,9239398.773
CMHF,"Community Heritage Financial, Inc.",17.4,USD,1.1627906976744147,210,0.10464942442816565,39172971.9322034,USD,11.770276669146993,1.4783,USD,,1.35593,Finance,,2044761.3900000001
LFWD,ReWalk Robotics Ltd.,4.54,USD,0,12859,1.0524463505262633,39055921,USD,,-2.8156,USD,-26.971815107102596,0,Health Technology,Strong buy,6803269.49868
AAME,Atlantic American Corporation,1.91,USD,0.5263157894736847,3413,0.9540448370324817,38963536.57368421,USD,,-0.0652,USD,57.935483870967744,1.05263,Finance,,3861865.7382
SODI,"Solitron Devices, Inc.",18.7,USD,-1.5789473684210564,367,0.4611132051765297,38960254.99999999,USD,112.24489795918367,0.1666,USD,157.0987654320988,0,Electronic Technology,,1668064.5672000002
PGNN,"Paragon Financial Solutions, Inc. (TN)",8.8525,USD,-1.0893854748603369,40600,3.416731887533978,38948192.86523216,USD,12.48237450648618,0.7092,USD,,0,Finance,,4351732.2873599995
OWLT,"Owlet, Inc.",4.2799,USD,1.660332541567687,1934,0.04493390023465998,38724035.03116389,USD,,-3.5039,USD,-3.939366972204906,0,Consumer Durables,Strong buy,4672053.7956
ZBAO,Zhibao Technology Inc.,4.34,USD,-0.45871559633028575,1853,0.09611095550783723,38103607.33944953,USD,,,,,0,Finance,,8729946.088092
ECOR,"electroCore, Inc.",6.077,USD,-4.1482649842271275,2465,0.46818613485280136,37866176.15804416,USD,,-2.8495,USD,39.866205208289365,0,Health Technology,Strong buy,5066344.03374
HRGN,Harvard Apparatus Regenerative Technology Inc.,2.63,USD,-0.3787878787878875,100,0.0814663951120163,37648690.364754096,USD,,-0.5822,USD,2.3482053002348042,0,Health Technology,,6531207.1146
ESBS,"ES Bancshares, Inc.",5.65,USD,0,300,0.018756095731112612,37647756.00000001,USD,49.911660777385165,0.1132,USD,,0,Finance,,6327875.14456
DSWL,"Deswell Industries, Inc.",2.36,USD,1.0706638115631655,1290,0.2781251347505498,37607163.974304065,USD,6.107660455486542,0.3864,USD,-43.73907979033197,8.56531,Producer Manufacturing,,6008669.9288
BRFH,Barfresh Food Group Inc.,2.55,USD,16.438356164383556,69490,1.9835979938513884,37535683.28767123,USD,,-0.1731,USD,64.08713692946057,0,Consumer Non-Durables,Strong buy,6639042.897500001
GRF,"Eagle Capital Growth Fund, Inc.",9.35,USD,-0.953389830508473,712,0.2741202741202741,37456400,USD,8.043010752688172,1.1625,USD,-46.74515552705117,3.70763,Miscellaneous,,3429820.7352
OTTW,"Ottawa Bancorp, Inc.",12,USD,0.41841004184101016,6527,1.62403582980841,37452417.740585774,USD,19.926934573231485,0.6022,USD,,3.68201,Finance,,3108939.72792
TURN,180 Degree Capital Corp.,3.745,USD,0.13368983957218966,3053,0.31187431046459363,37400524,USD,,-1.3671,USD,-199.4688591385332,0,Finance,,8774617.7453
SLRK,"Solera National Bancorp, Inc.",9,USD,-0.9900990099009885,3600,1.094391244870041,37292581.188118815,USD,,,,,0,Finance,,2976229.65016
TLF,"Tandy Leather Factory, Inc.",4.4243,USD,-0.5775280898876517,309,0.052268344666599006,37172846,USD,10.267579484799256,0.4309,USD,187.8423513694055,0,Retail Trade,,7918554.25408
POCI,"Precision Optics Corporation, Inc.",6.0745,USD,-2.9632587859424957,398,0.1117632192300131,36896142,USD,,-0.2708,USD,-465.945945945946,0,Health Technology,,3715495.91134
JRSH,"Jerash Holdings (US), Inc.",3,USD,0,10748,1.5787077158091096,36884520,USD,,-0.0704,USD,-120.56675430908561,6.66667,Consumer Non-Durables,Strong buy,5009958.8728
KOSS,Koss Corporation,3.96,USD,-6.603773584905666,64383,0.11618967595094057,36648986.51886793,USD,,-0.1194,USD,-113.28142380422692,0,Consumer Durables,,5216347.707599999
TISI,"Team, Inc.",8.3,USD,-1.3079667063020146,1908,0.31943746860873934,36646171,USD,,-15.5385,USD,-186.50762721300524,0,Commercial Services,,4294801.9112
FKWL,Franklin Wireless Corp.,3.0899,USD,1.3081967213114842,14321,2.6791760986287017,36412245.75891804,USD,,-0.3228,USD,-92.25729600952948,0,Electronic Technology,,8117968.584
GSUN,Golden Sun Health Technology Group Limited,6.5,USD,-13.217623497997334,31428,0.5248873917131658,35981066.75567423,USD,,-0.3091,USD,-371.85576077396655,0,Commercial Services,,1191548.689462
MRKR,"Marker Therapeutics, Inc.",4.0246,USD,0.11442786069653797,1714,0.06947090247322897,35895789.83711444,USD,,-1.6281,USD,45.0393275495392,0,Health Technology,Strong buy,6444932.7409
TACT,TransAct Technologies Incorporated,3.57,USD,-3.2520325203252063,2375,0.11431294311306633,35681820.08943089,USD,63.29787234042553,0.0564,USD,-62.967826657912006,0,Electronic Technology,Strong buy,9094938.31887
HLOC,Helo Corp.,0.8,USD,95.07437210436478,100,0.03287851389117212,35561258,USD,7.897334649555775,0.1013,USD,,0,Electronic Technology,,6523377.414399999
RFIL,"RF Industries, Ltd.",3.3799,USD,5.621874999999998,63947,8.304805194805194,35473904.16390625,USD,,-0.7822,USD,-1365.695792880259,0,Electronic Technology,Strong buy,8379680.668500001
NRXP,"NRX Pharmaceuticals, Inc.",3.3,USD,-4.069767441860469,13966,0.11177029387920391,35312010.697674416,USD,,-2.1135,USD,-39.357773968086526,0,Health Technology,Strong buy,7021436.9061199995
EGF,"Blackrock Enhanced Government Fund, Inc.",9.38,USD,-0.5059558534955394,1001,0.3991546375309036,35245000,USD,22.044653349001177,0.4255,USD,,5.21866,Miscellaneous,,3737563.98735
SRZN,"Surrozen, Inc.",11.015,USD,-2.262644188110018,532,0.0921435499515034,35234626.59760426,USD,,-14.009,USD,-752.1807895857413,0,Health Technology,Strong buy,2385753.5457
HFBL,"Home Federal Bancorp, Inc. of Louisiana",11.14,USD,0,284,0.05771536570000203,34963871,USD,8.20022083179978,1.3585,USD,,4.48833,Finance,,1964192.3938000002
CIWV,Citizens Financial Corp. (WV),19.1,USD,0,100,0.03935458480913026,34953000,USD,5.416288566243194,3.5264,USD,,4.50262,Finance,,1629060.51
CEFC,Commercial National Financial Corp (MI),8.8,USD,0.5714285714285796,3000,6.801178871004307,34894674.19428572,USD,5.955200649658253,1.4777,USD,,6.4,Finance,,3454490.054
PBBK,"PB Bankshares, Inc.",13.35,USD,0.8308157099697842,3213,0.6715294904485223,34811992,USD,18.363136176066025,0.727,USD,,0,Finance,,2103309.3858
HOUR,"Hour Loop, Inc.",0.9901,USD,-2.9313725490196116,8271,0.7560121751688711,34761246.176470585,USD,,-0.0037,USD,93.72881355932203,0,Retail Trade,,1725000.8177989998
MCAGU,Mountain Crest Acquisition Corp. V,10.99,USD,0.825688073394494,100,0.07794839816041779,34729769,USD,,,,,0,Finance,,7123000
GREE,Greenidge Generation Holdings Inc.,3.54,USD,5.044510385756674,256084,0.7992601777832999,34725742.3976261,USD,,-3.5781,USD,93.7050498937383,0,Technology Services,Strong buy,6825404.05524
HUDI,"Huadi International Group Co., Ltd.",2.43,USD,2.4840791193960587,5232,0.2993135011441648,34649811.80886508,USD,10.560625814863103,0.2301,USD,13.910891089108905,0,Non-Energy Minerals,,4257183.974400001
PALT,"Paltalk, Inc.",3.73,USD,0.539083557951483,1490,0.09129398501308139,34398648.15363882,USD,,-0.0891,USD,75.05599104143337,0,Technology Services,Strong buy,5891687.581920001
NVNI,Nvni Group Limited,1.2101,USD,-12.942446043165464,106,0.059543871475115154,34361925.601079136,USD,,,,,0,Technology Services,,8067882.86874
PAUIF,PREMIER AMERICAN URANIUM INC.,1.56,USD,4.0000000000000036,139,0.02007162248021718,34356230.80597016,USD,,,,,0,Non-Energy Minerals,,3285559.598625
ESLA,"Estrella Immunopharma, Inc.",0.94,USD,-1.0526315789473695,333,0.033745439805431696,34193715.073684216,USD,,,,,0,Health Technology,,9116955.692699999
NIDB,"Northeast Indiana Bancorp, Inc.",14.02,USD,-1.6140350877193015,2720,2.293229913160779,34106032.91149825,USD,8.83761976802824,1.5864,USD,,4.66899,Finance,,2395391.76492
BRAC,Broad Capital Acquisition Corp,11.4,USD,0.79575596816976,3579,35.330700888450146,34096224,USD,,-0.0916,USD,-83.56713426853707,0,Finance,,2990897
PYN,PIMCO New York Municipal Income Fund III,5.96,USD,0.5059021922428373,191,0.022521194684526406,34059600,USD,12.11628379751982,0.4919,USD,2.864910079464657,5.01855,Miscellaneous,,5662625.099
EFIN,Eastern Michigan Financial Corp.,28.6,USD,0.3508771929824611,200,0.3277076847452073,34005399.02238934,USD,,,,,5.29824,Finance,,1063539.098
GRRR,Gorilla Technology Group Inc.,3.0301,USD,5.947552447552453,236073,0.4871996909302389,33668648.9020979,USD,,,,,0,Technology Services,Strong buy,8311394.5077019995
ISDR,Issuer Direct Corporation,8.81,USD,-2.219755826859038,4614,0.43163448585541087,33631110.17314095,USD,43.50617283950617,0.2025,USD,-41.20209059233449,0,Technology Services,Strong buy,2993001.51948
INKT,"MiNK Therapeutics, Inc.",0.9552,USD,-1.0975357216815018,12570,0.26318985263880806,33171843.001863737,USD,,-0.5964,USD,22.20193060266109,0,Health Technology,Strong buy,5284748.07228
XGN,Exagen Inc.,1.905,USD,-3.787878787878786,9094,0.3695666309047758,33096482.86363636,USD,,-1.0897,USD,58.202600590694644,0,Health Services,Strong buy,8474775.9265
AATC,Autoscope Technologies Corporation,6.12,USD,-0.08163265306122275,4945,0.6743304423716795,33095168,USD,7.147027910778933,0.8563,USD,129.44801714898176,8.49673,Technology Services,,4764176.28687
GREEL,Greenidge Generation Holdings Inc. - 8.50% Senior Notes due 2026,11.65,USD,-2.8559516364394364,4195,0.7374138658416538,33058121.999999996,USD,,-3.5781,USD,93.7050498937383,0,Technology Services,,6825404.05524
CCBC,Chino Commercial Bancorp,10.21,USD,0,251,0.01362997073085967,32798231,USD,6.543194052806973,1.5604,USD,,0,Finance,,3114408.71888
TPCS,TechPrecision Corporation,3.6001,USD,-4.506631299734752,9855,1.1071416534663476,32751661.467241377,USD,,-0.337,USD,-384.19540229885064,0,Producer Manufacturing,,8387211.83476
ICCC,ImmuCell Corporation,4.1814,USD,-0.6793349168646071,1362,0.1277829378817304,32664569.407268405,USD,,-0.503,USD,26.783114992721984,0,Health Technology,,5638154.6775400005
EDVR,ENDEAVOR BANCORP,9.4876,USD,3.5764192139738027,202,0.061344103981293086,32492298,USD,11.669864698646988,0.813,USD,,0,Finance,,3360438.4674299997
SEED,Origin Agritech Limited,5.1481,USD,1.141453831041267,4419,0.13110581031045287,32436036.935422394,USD,3.815103008744628,1.3494,USD,,0,Process Industries,,4460300.293020001
TWG,Top Wealth Group Holding Limited,1.1107,USD,-0.8303571428571503,344889,4.574949858329885,32210299.999999993,USD,,,,,0,Distribution Services,,2000014.0000000002
APWC,Asia Pacific Wire & Cable Corporation Limited,1.56,USD,-0.9523809523809462,4361,0.6364286443967718,32161313.599999998,USD,,,,,0,Electronic Technology,,3925530.642
FENG,Phoenix New Media Limited,2.6,USD,-1.9496926499981089,1433,0.02998604278399377,32056857,USD,,-0.8191,USD,26.66308532545438,0,Technology Services,,5464646.24666833
BEBE,"bebe stores, inc.",2.49,USD,-0.39999999999999153,2521,1.2437712763333169,32056537,USD,,-0.0515,USD,-103.3413352364887,6.4257,Finance,,6699514.2767
CHSN,Chanson International Holding,2.585,USD,2.4452106368644273,11533,0.0681717694513866,32028148.975547895,USD,5170,0.0005,USD,-91.80327868852459,0,Consumer Non-Durables,,3480000.75
NTWK,NETSOL Technologies Inc.,2.8,USD,1.0830324909747222,5535,0.3870115159524259,31934672.202166058,USD,,-0.3815,USD,-83.5016835016835,0,Technology Services,,9115149.891999999
MLGO,"MicroAlgo, Inc.",4.1799,USD,-6.9064587973274,264567,0.011397732635834332,31828871.648017816,USD,,,,,0,Technology Services,,1708254.9412500001
RWOD,Redwoods Acquisition Corp.,6.16,USD,-5.377797576074104,6557,0.16835094638033912,31817567.1648669,USD,692.1348314606741,0.0089,USD,-94.40251572327044,0,Finance,,1675196.378856
SGMA,"SigmaTron International, Inc.",5.2,USD,1.5625000000000013,10031,0.3578576346648496,31690296.015625007,USD,27.77777777777778,0.1872,USD,,0,Electronic Technology,,4629460.36131
HCBC,"High Country Bancorp, Inc.",30,USD,-1.639344262295082,207,0.4524590163934426,31398721.983471073,USD,8.621928437993965,3.4795,USD,,6.61157,Finance,,1009333.11588
ECDA,"ECD Automotive Design, Inc.",0.97,USD,-3.960396039603964,2407,0.06283118849356548,30942643.693069305,USD,,-0.0868,USD,-352.3255813953488,0,Producer Manufacturing,Strong buy,2752746.843808
TZUP,Thumzup Media Corporation,4,USD,-10.112359550561802,1700,0.7727975270479134,30880345.945945945,USD,,,,,0,Technology Services,,1544271.562772
CVU,"CPI Aerostructures, Inc.",2.4,USD,2.5641025641025665,1527,0.09334311388226664,30855778.461538464,USD,1.8690133167198815,1.2841,USD,56.63576482068798,0,Electronic Technology,,8802245.4768
MMA,Alta Global Group Limited,2.9697,USD,1.7020547945205509,3440,0.3564212816660623,30491903.260273978,USD,,,,,0,Consumer Services,Strong buy,8666964.020286001
MSAI,"MultiSensor AI Holdings, Inc.",2.19,USD,-1.793721973094172,1508,0.16645693975318454,30374301.242152464,USD,,-0.1146,USD,-215.70247933884295,0,Electronic Technology,Strong buy,1034432.2001520001
ACST,"Acasti Pharma, Inc.",3.22,USD,-0.4513695665615447,6886,0.6146403291887205,30266083.688864153,USD,,-5.0941,USD,-118.80932949615566,0,Health Technology,Strong buy,6746438.148800001
SNAL,"Snail, Inc.",0.82,USD,-0.18259281801583163,3228,0.7851913113278683,30139965.916007303,USD,,-0.2154,USD,-1.126760563380288,0,Technology Services,Strong buy,7628984.726442
HWGG,HWGG Entertainment Limited,3,USD,1.0101010101010035,201,1.108048511576627,30001679,USD,,,,,0,Electronic Technology,,2211262.6678
INLX,"Intellinetics, Inc.",7.25,USD,-3.2042723631508707,1027,0.19986377347474943,29823752.937249664,USD,157.95206971677558,0.0459,USD,65.7039711191336,0,Technology Services,Strong buy,2479036.07042
PNXP,Pineapple Express Cannabis Company,1.5,USD,20.967741935483872,881,2.1172795001201634,29751840,USD,,-0.002,USD,56.52173913043478,0,Consumer Services,,2285773.2111
LSTA,"Lisata Therapeutics, Inc.",3.58,USD,3.3189033189033252,19638,0.7880638701729182,29740606.683982685,USD,,-2.4586,USD,77.75747267858435,0,Health Technology,Strong buy,6881858.39714
ALCE,"Alternus Clean Energy, Inc.",0.365,USD,1.2763596004439492,4834,0.0452444642452673,29709825.194228634,USD,,-0.4639,USD,-1599.267399267399,0,Utilities,,7350037.90432999
SABS,"SAB Biotherapeutics, Inc.",3.17,USD,-1.8575851393188871,3730,0.20367488464793732,29256801.50464396,USD,,-5.5104,USD,-249.35649527673874,0,Health Technology,Strong buy,7486294.672689999
PLUR,Pluri Inc.,5.41,USD,-1.6363636363636338,283,0.0413150748926976,29153364.720000006,USD,,-4.1718,USD,42.135486018641814,0,Health Technology,,4115165.64987
QNTO,"Quaint Oak Bancorp, Inc.",11.1,USD,2.7777777777777675,100,0.2582644628099174,29084250.937499996,USD,11.29885993485342,0.9824,USD,,4.39189,Finance,,1523994.7866
TSRI,"TSR, Inc.",13.32,USD,0.225733634311521,247,0.02863303347862376,28898351.376975175,USD,15.51362683438155,0.8586,USD,21.442715700141456,0,Commercial Services,,1334182.1289
WYY,WidePoint Corporation,3.09,USD,-3.134796238244517,3088,0.10000064767258855,28773341.887147337,USD,,-0.4225,USD,84.75939686891279,0,Technology Services,,7449799.09392
